group,id,course,module,grade
9,332,Drumming and Music,2,6
9,332,Drumming and Music,2,12.5
9,332,Drumming and Music,2,20
9,332,Drumming and Music,2,9
9,332,Drumming and Music,2,16.5
9,332,Drumming and Music,2,12.5
9,332,Earth Magic and Fertility Rituals,1,6.5
9,332,Earth Magic and Fertility Rituals,1,8.5
9,332,Earth Magic and Fertility Rituals,1,8.5
9,332,Earth Magic and Fertility Rituals,1,11
9,332,Earth Magic and Fertility Rituals,1,9.5
9,332,Earth Magic and Fertility Rituals,1,10
9,332,Earth Magic and Fertility Rituals,1,9.5
9,332,Earth Magic and Fertility Rituals,1,10
9,332,Earth Magic and Fertility Rituals,1,9.5
9,332,Herbalism and Traditional Medicine,3,11.5
9,332,Herbalism and Traditional Medicine,3,9.5
9,332,Herbalism and Traditional Medicine,3,14
9,332,Herbalism and Traditional Medicine,3,8.5
9,332,Hunting and Gathering Skills,2,7
9,332,Hunting and Gathering Skills,2,8
9,332,Hunting and Gathering Skills,2,10
9,332,Hunting and Gathering Skills,2,14
9,332,Hunting and Gathering Skills,2,9
9,332,Hunting and Gathering Skills,2,7
9,332,Martial Arts and Self-Defense,1,10
9,332,Martial Arts and Self-Defense,1,9
9,332,Martial Arts and Self-Defense,1,7
9,332,Martial Arts and Self-Defense,1,7.5
9,332,Martial Arts and Self-Defense,1,11
9,332,Martial Arts and Self-Defense,1,5.5
9,332,Martial Arts and Self-Defense,1,9.5
9,332,Martial Arts and Self-Defense,1,9
9,332,Shamanism and Spirit Communication,3,11
9,332,Shamanism and Spirit Communication,3,13
9,332,Shamanism and Spirit Communication,3,11.5
9,332,Storytelling and Oral Tradition,3,10.1
9,332,Storytelling and Oral Tradition,3,9.8
9,332,Storytelling and Oral Tradition,3,6.9
9,332,Storytelling and Oral Tradition,3,7
9,332,Storytelling and Oral Tradition,3,11.2
9,332,Storytelling and Oral Tradition,3,13.8
9,332,Storytelling and Oral Tradition,3,9.6
9,332,Storytelling and Oral Tradition,3,9.2
9,332,Storytelling and Oral Tradition,3,8.5
9,332,Tribal Law and Customs,1,8
9,332,Tribal Law and Customs,1,6.5
9,332,Tribal Law and Customs,1,7.5
9,332,Tribal Law and Customs,1,4.9
9,400,Animal Lore and Totemism,1,13.25
9,400,Animal Lore and Totemism,1,14.25
9,400,Animal Lore and Totemism,1,14
9,400,Animal Lore and Totemism,1,15.75
9,400,Animal Lore and Totemism,1,12.5
9,400,Animal Lore and Totemism,1,16.25
9,400,Animal Lore and Totemism,1,13
9,400,Animal Lore and Totemism,1,13
9,400,Astronomy and Celestial Navigation,3,12
9,400,Astronomy and Celestial Navigation,3,10.5
9,400,Astronomy and Celestial Navigation,3,16
9,400,Drumming and Music,2,12
9,400,Drumming and Music,2,6
9,400,Drumming and Music,2,12
9,400,Drumming and Music,2,13.5
9,400,Drumming and Music,2,18.5
9,400,Drumming and Music,2,13
9,400,Drumming and Music,2,17
9,400,Earth Magic and Fertility Rituals,1,6.5
9,400,Earth Magic and Fertility Rituals,1,10.5
9,400,Earth Magic and Fertility Rituals,1,12.5
9,400,Earth Magic and Fertility Rituals,1,12
9,400,Earth Magic and Fertility Rituals,1,11
9,400,Earth Magic and Fertility Rituals,1,8.5
9,400,Earth Magic and Fertility Rituals,1,11.5
9,400,Earth Magic and Fertility Rituals,1,9.5
9,400,Earth Magic and Fertility Rituals,1,11.5
9,400,Herbalism and Traditional Medicine,3,13
9,400,Herbalism and Traditional Medicine,3,16.5
9,400,Herbalism and Traditional Medicine,3,14
9,400,Herbalism and Traditional Medicine,3,6.5
9,400,Hunting and Gathering Skills,2,11
9,400,Hunting and Gathering Skills,2,6
9,400,Hunting and Gathering Skills,2,7
9,400,Hunting and Gathering Skills,2,10
9,400,Martial Arts and Self-Defense,1,9
9,400,Martial Arts and Self-Defense,1,6.5
9,400,Martial Arts and Self-Defense,1,12
9,400,Martial Arts and Self-Defense,1,8
9,400,Martial Arts and Self-Defense,1,8.5
9,400,Martial Arts and Self-Defense,1,7.5
9,400,Martial Arts and Self-Defense,1,11
9,400,Martial Arts and Self-Defense,1,9.5
9,400,Shamanism and Spirit Communication,3,11.5
9,400,Shamanism and Spirit Communication,3,12
9,400,Shamanism and Spirit Communication,3,13
9,400,Storytelling and Oral Tradition,3,13.4
9,400,Storytelling and Oral Tradition,3,8.8
9,400,Storytelling and Oral Tradition,3,12.1
9,400,Storytelling and Oral Tradition,3,12.6
9,400,Storytelling and Oral Tradition,3,13.5
9,400,Storytelling and Oral Tradition,3,6.8
9,400,Storytelling and Oral Tradition,3,9.5
9,400,Storytelling and Oral Tradition,3,12.2
9,400,Tribal Law and Customs,1,8
9,400,Tribal Law and Customs,1,6.9
9,400,Tribal Law and Customs,1,6.6
9,400,Tribal Law and Customs,1,10.2
9,400,Tribal Law and Customs,1,8
9,400,Tribal Law and Customs,1,6.5
9,416,Animal Lore and Totemism,1,15.75
9,416,Animal Lore and Totemism,1,11.25
9,416,Animal Lore and Totemism,1,14
9,416,Animal Lore and Totemism,1,12.5
9,416,Animal Lore and Totemism,1,11
9,416,Animal Lore and Totemism,1,12.5
9,416,Animal Lore and Totemism,1,14.25
9,416,Astronomy and Celestial Navigation,3,11
9,416,Astronomy and Celestial Navigation,3,11.5
9,416,Drumming and Music,2,16
9,416,Drumming and Music,2,9.5
9,416,Drumming and Music,2,15
9,416,Drumming and Music,2,13.5
9,416,Drumming and Music,2,13
9,416,Drumming and Music,2,15.5
9,416,Drumming and Music,2,13.5
9,416,Earth Magic and Fertility Rituals,1,11.5
9,416,Earth Magic and Fertility Rituals,1,9.5
9,416,Earth Magic and Fertility Rituals,1,6.5
9,416,Earth Magic and Fertility Rituals,1,9.5
9,416,Earth Magic and Fertility Rituals,1,11.5
9,416,Earth Magic and Fertility Rituals,1,10
9,416,Earth Magic and Fertility Rituals,1,9
9,416,Earth Magic and Fertility Rituals,1,10
9,416,Earth Magic and Fertility Rituals,1,10
9,416,Herbalism and Traditional Medicine,3,10.5
9,416,Herbalism and Traditional Medicine,3,11.5
9,416,Herbalism and Traditional Medicine,3,8
9,416,Hunting and Gathering Skills,2,9
9,416,Hunting and Gathering Skills,2,8
9,416,Hunting and Gathering Skills,2,6
9,416,Hunting and Gathering Skills,2,2
9,416,Hunting and Gathering Skills,2,14
9,416,Hunting and Gathering Skills,2,7
9,416,Martial Arts and Self-Defense,1,10
9,416,Martial Arts and Self-Defense,1,9.5
9,416,Martial Arts and Self-Defense,1,11
9,416,Martial Arts and Self-Defense,1,9
9,416,Martial Arts and Self-Defense,1,9
9,416,Martial Arts and Self-Defense,1,11.5
9,416,Martial Arts and Self-Defense,1,9
9,416,Martial Arts and Self-Defense,1,6.5
9,416,Shamanism and Spirit Communication,3,12.5
9,416,Shamanism and Spirit Communication,3,12
9,416,Shamanism and Spirit Communication,3,11.5
9,416,Storytelling and Oral Tradition,3,11.1
9,416,Storytelling and Oral Tradition,3,12.3
9,416,Storytelling and Oral Tradition,3,9.8
9,416,Storytelling and Oral Tradition,3,9.1
9,416,Storytelling and Oral Tradition,3,10.5
9,416,Storytelling and Oral Tradition,3,6.7
9,416,Storytelling and Oral Tradition,3,10.3
9,416,Storytelling and Oral Tradition,3,14.7
9,416,Storytelling and Oral Tradition,3,12.5
9,416,Tribal Law and Customs,1,6.5
9,416,Tribal Law and Customs,1,5.2
9,416,Tribal Law and Customs,1,8.4
9,416,Tribal Law and Customs,1,8.7
9,416,Tribal Law and Customs,1,4.3
9,518,Animal Lore and Totemism,1,12
9,518,Animal Lore and Totemism,1,16
9,518,Animal Lore and Totemism,1,14.25
9,518,Animal Lore and Totemism,1,13.25
9,518,Animal Lore and Totemism,1,13.5
9,518,Animal Lore and Totemism,1,15
9,518,Animal Lore and Totemism,1,17.25
9,518,Animal Lore and Totemism,1,10.75
9,518,Astronomy and Celestial Navigation,3,12.5
9,518,Astronomy and Celestial Navigation,3,12.5
9,518,Astronomy and Celestial Navigation,3,10
9,518,Drumming and Music,2,14.5
9,518,Drumming and Music,2,16.5
9,518,Drumming and Music,2,17
9,518,Drumming and Music,2,15
9,518,Drumming and Music,2,13
9,518,Drumming and Music,2,16.5
9,518,Drumming and Music,2,10.5
9,518,Earth Magic and Fertility Rituals,1,9
9,518,Earth Magic and Fertility Rituals,1,8
9,518,Earth Magic and Fertility Rituals,1,6
9,518,Earth Magic and Fertility Rituals,1,9
9,518,Earth Magic and Fertility Rituals,1,9
9,518,Earth Magic and Fertility Rituals,1,8.5
9,518,Earth Magic and Fertility Rituals,1,12.5
9,518,Earth Magic and Fertility Rituals,1,11
9,518,Herbalism and Traditional Medicine,3,9.5
9,518,Herbalism and Traditional Medicine,3,11
9,518,Herbalism and Traditional Medicine,3,3.5
9,518,Herbalism and Traditional Medicine,3,10
9,518,Hunting and Gathering Skills,2,4
9,518,Hunting and Gathering Skills,2,15
9,518,Hunting and Gathering Skills,2,14
9,518,Hunting and Gathering Skills,2,8
9,518,Hunting and Gathering Skills,2,16
9,518,Martial Arts and Self-Defense,1,12
9,518,Martial Arts and Self-Defense,1,9
9,518,Martial Arts and Self-Defense,1,9
9,518,Martial Arts and Self-Defense,1,10
9,518,Martial Arts and Self-Defense,1,10.5
9,518,Martial Arts and Self-Defense,1,9.5
9,518,Martial Arts and Self-Defense,1,6.5
9,518,Martial Arts and Self-Defense,1,8.5
9,518,Shamanism and Spirit Communication,3,15
9,518,Shamanism and Spirit Communication,3,11.5
9,518,Shamanism and Spirit Communication,3,12.5
9,518,Storytelling and Oral Tradition,3,10.6
9,518,Storytelling and Oral Tradition,3,7.9
9,518,Storytelling and Oral Tradition,3,7.7
9,518,Storytelling and Oral Tradition,3,10.7
9,518,Storytelling and Oral Tradition,3,9.7
9,518,Storytelling and Oral Tradition,3,8
9,518,Storytelling and Oral Tradition,3,15.3
9,518,Storytelling and Oral Tradition,3,10
9,518,Tribal Law and Customs,1,9.4
9,518,Tribal Law and Customs,1,9.7
9,518,Tribal Law and Customs,1,5.9
9,518,Tribal Law and Customs,1,5.3
9,518,Tribal Law and Customs,1,9.1
9,539,Animal Lore and Totemism,1,15.25
9,539,Animal Lore and Totemism,1,13.75
9,539,Animal Lore and Totemism,1,15.75
9,539,Animal Lore and Totemism,1,13.75
9,539,Animal Lore and Totemism,1,13
9,539,Animal Lore and Totemism,1,15
9,539,Animal Lore and Totemism,1,6.25
9,539,Animal Lore and Totemism,1,11.5
9,539,Astronomy and Celestial Navigation,3,12.5
9,539,Astronomy and Celestial Navigation,3,16
9,539,Astronomy and Celestial Navigation,3,13.5
9,539,Drumming and Music,2,11.5
9,539,Drumming and Music,2,15
9,539,Drumming and Music,2,7.5
9,539,Drumming and Music,2,14
9,539,Drumming and Music,2,11.5
9,539,Drumming and Music,2,15
9,539,Drumming and Music,2,10
9,539,Earth Magic and Fertility Rituals,1,8
9,539,Earth Magic and Fertility Rituals,1,7
9,539,Earth Magic and Fertility Rituals,1,11
9,539,Earth Magic and Fertility Rituals,1,11.5
9,539,Earth Magic and Fertility Rituals,1,13
9,539,Earth Magic and Fertility Rituals,1,9
9,539,Earth Magic and Fertility Rituals,1,12
9,539,Earth Magic and Fertility Rituals,1,9
9,539,Earth Magic and Fertility Rituals,1,14
9,539,Herbalism and Traditional Medicine,3,16.5
9,539,Herbalism and Traditional Medicine,3,7
9,539,Herbalism and Traditional Medicine,3,12.5
9,539,Herbalism and Traditional Medicine,3,19
9,539,Hunting and Gathering Skills,2,8
9,539,Hunting and Gathering Skills,2,17
9,539,Hunting and Gathering Skills,2,6
9,539,Hunting and Gathering Skills,2,11
9,539,Hunting and Gathering Skills,2,10
9,539,Hunting and Gathering Skills,2,11
9,539,Martial Arts and Self-Defense,1,10.5
9,539,Martial Arts and Self-Defense,1,8
9,539,Martial Arts and Self-Defense,1,7.5
9,539,Martial Arts and Self-Defense,1,9.5
9,539,Martial Arts and Self-Defense,1,8.5
9,539,Martial Arts and Self-Defense,1,11
9,539,Martial Arts and Self-Defense,1,9
9,539,Shamanism and Spirit Communication,3,14
9,539,Shamanism and Spirit Communication,3,14
9,539,Shamanism and Spirit Communication,3,13
9,539,Storytelling and Oral Tradition,3,15.4
9,539,Storytelling and Oral Tradition,3,8.5
9,539,Storytelling and Oral Tradition,3,11.6
9,539,Storytelling and Oral Tradition,3,6
9,539,Storytelling and Oral Tradition,3,8.5
9,539,Storytelling and Oral Tradition,3,12.4
9,539,Storytelling and Oral Tradition,3,8.6
9,539,Storytelling and Oral Tradition,3,13.2
9,539,Storytelling and Oral Tradition,3,11.8
9,539,Tribal Law and Customs,1,10.2
9,539,Tribal Law and Customs,1,5.3
9,539,Tribal Law and Customs,1,8.2
9,539,Tribal Law and Customs,1,10.3
9,539,Tribal Law and Customs,1,6.2
9,539,Tribal Law and Customs,1,6.6
9,544,Animal Lore and Totemism,1,13
9,544,Animal Lore and Totemism,1,13.25
9,544,Animal Lore and Totemism,1,17.5
9,544,Animal Lore and Totemism,1,17
9,544,Animal Lore and Totemism,1,16.5
9,544,Animal Lore and Totemism,1,16
9,544,Animal Lore and Totemism,1,13.5
9,544,Animal Lore and Totemism,1,18.5
9,544,Astronomy and Celestial Navigation,3,13.5
9,544,Astronomy and Celestial Navigation,3,11.5
9,544,Astronomy and Celestial Navigation,3,8.5
9,544,Drumming and Music,2,16
9,544,Drumming and Music,2,10.5
9,544,Drumming and Music,2,16.5
9,544,Drumming and Music,2,18
9,544,Drumming and Music,2,13
9,544,Drumming and Music,2,11.5
9,544,Drumming and Music,2,12
9,544,Earth Magic and Fertility Rituals,1,10.5
9,544,Earth Magic and Fertility Rituals,1,12.5
9,544,Earth Magic and Fertility Rituals,1,10.5
9,544,Earth Magic and Fertility Rituals,1,12
9,544,Earth Magic and Fertility Rituals,1,10
9,544,Earth Magic and Fertility Rituals,1,11.5
9,544,Earth Magic and Fertility Rituals,1,12.5
9,544,Earth Magic and Fertility Rituals,1,10
9,544,Earth Magic and Fertility Rituals,1,6
9,544,Herbalism and Traditional Medicine,3,15.5
9,544,Herbalism and Traditional Medicine,3,6.5
9,544,Herbalism and Traditional Medicine,3,13.5
9,544,Herbalism and Traditional Medicine,3,6.5
9,544,Hunting and Gathering Skills,2,6
9,544,Hunting and Gathering Skills,2,6
9,544,Hunting and Gathering Skills,2,12
9,544,Hunting and Gathering Skills,2,10
9,544,Hunting and Gathering Skills,2,5
9,544,Hunting and Gathering Skills,2,13
9,544,Martial Arts and Self-Defense,1,10.5
9,544,Martial Arts and Self-Defense,1,10.5
9,544,Martial Arts and Self-Defense,1,8.5
9,544,Martial Arts and Self-Defense,1,8.5
9,544,Martial Arts and Self-Defense,1,10.5
9,544,Martial Arts and Self-Defense,1,8
9,544,Martial Arts and Self-Defense,1,7.5
9,544,Martial Arts and Self-Defense,1,11
9,544,Shamanism and Spirit Communication,3,12.5
9,544,Shamanism and Spirit Communication,3,12
9,544,Shamanism and Spirit Communication,3,12
9,544,Storytelling and Oral Tradition,3,8.9
9,544,Storytelling and Oral Tradition,3,12.1
9,544,Storytelling and Oral Tradition,3,8.5
9,544,Storytelling and Oral Tradition,3,11.1
9,544,Storytelling and Oral Tradition,3,16
9,544,Storytelling and Oral Tradition,3,14.4
9,544,Storytelling and Oral Tradition,3,7.4
9,544,Storytelling and Oral Tradition,3,11.3
9,544,Tribal Law and Customs,1,1.7
9,544,Tribal Law and Customs,1,8.5
9,544,Tribal Law and Customs,1,3.5
9,544,Tribal Law and Customs,1,7.9
9,544,Tribal Law and Customs,1,10.1
9,547,Animal Lore and Totemism,1,16.25
9,547,Animal Lore and Totemism,1,10
9,547,Animal Lore and Totemism,1,11.25
9,547,Animal Lore and Totemism,1,14.5
9,547,Animal Lore and Totemism,1,16.5
9,547,Animal Lore and Totemism,1,11.5
9,547,Animal Lore and Totemism,1,14.25
9,547,Animal Lore and Totemism,1,14
9,547,Astronomy and Celestial Navigation,3,8.5
9,547,Astronomy and Celestial Navigation,3,12
9,547,Astronomy and Celestial Navigation,3,15
9,547,Drumming and Music,2,12.5
9,547,Drumming and Music,2,13.5
9,547,Drumming and Music,2,17
9,547,Drumming and Music,2,20
9,547,Drumming and Music,2,18
9,547,Drumming and Music,2,12.5
9,547,Drumming and Music,2,13
9,547,Earth Magic and Fertility Rituals,1,10.5
9,547,Earth Magic and Fertility Rituals,1,8.5
9,547,Earth Magic and Fertility Rituals,1,9.5
9,547,Earth Magic and Fertility Rituals,1,10
9,547,Earth Magic and Fertility Rituals,1,10
9,547,Earth Magic and Fertility Rituals,1,7.5
9,547,Earth Magic and Fertility Rituals,1,10
9,547,Earth Magic and Fertility Rituals,1,11
9,547,Earth Magic and Fertility Rituals,1,10
9,547,Herbalism and Traditional Medicine,3,0
9,547,Herbalism and Traditional Medicine,3,10.5
9,547,Herbalism and Traditional Medicine,3,9
9,547,Hunting and Gathering Skills,2,10
9,547,Hunting and Gathering Skills,2,4
9,547,Hunting and Gathering Skills,2,7
9,547,Hunting and Gathering Skills,2,8
9,547,Hunting and Gathering Skills,2,10
9,547,Hunting and Gathering Skills,2,8
9,547,Martial Arts and Self-Defense,1,6.5
9,547,Martial Arts and Self-Defense,1,8.5
9,547,Martial Arts and Self-Defense,1,11
9,547,Martial Arts and Self-Defense,1,10
9,547,Martial Arts and Self-Defense,1,9.5
9,547,Martial Arts and Self-Defense,1,8
9,547,Martial Arts and Self-Defense,1,8.5
9,547,Shamanism and Spirit Communication,3,14.5
9,547,Shamanism and Spirit Communication,3,10
9,547,Shamanism and Spirit Communication,3,14
9,547,Storytelling and Oral Tradition,3,10.4
9,547,Storytelling and Oral Tradition,3,10.7
9,547,Storytelling and Oral Tradition,3,5.4
9,547,Storytelling and Oral Tradition,3,12.9
9,547,Storytelling and Oral Tradition,3,10.2
9,547,Storytelling and Oral Tradition,3,10
9,547,Storytelling and Oral Tradition,3,12.1
9,547,Storytelling and Oral Tradition,3,10.8
9,547,Tribal Law and Customs,1,4.2
9,547,Tribal Law and Customs,1,11
9,547,Tribal Law and Customs,1,7.4
9,547,Tribal Law and Customs,1,8.2
9,547,Tribal Law and Customs,1,8.3
9,547,Tribal Law and Customs,1,7.3
9,641,Animal Lore and Totemism,1,14.5
9,641,Animal Lore and Totemism,1,12.25
9,641,Animal Lore and Totemism,1,15.75
9,641,Animal Lore and Totemism,1,11.25
9,641,Animal Lore and Totemism,1,13
9,641,Animal Lore and Totemism,1,12.5
9,641,Animal Lore and Totemism,1,12
9,641,Animal Lore and Totemism,1,9.25
9,641,Astronomy and Celestial Navigation,3,12.5
9,641,Astronomy and Celestial Navigation,3,12
9,641,Astronomy and Celestial Navigation,3,11
9,641,Drumming and Music,2,18
9,641,Drumming and Music,2,5
9,641,Drumming and Music,2,11.5
9,641,Drumming and Music,2,16.5
9,641,Drumming and Music,2,15.5
9,641,Drumming and Music,2,19
9,641,Drumming and Music,2,13
9,641,Earth Magic and Fertility Rituals,1,8
9,641,Earth Magic and Fertility Rituals,1,8.5
9,641,Earth Magic and Fertility Rituals,1,10
9,641,Earth Magic and Fertility Rituals,1,10
9,641,Earth Magic and Fertility Rituals,1,13.5
9,641,Earth Magic and Fertility Rituals,1,9
9,641,Earth Magic and Fertility Rituals,1,11
9,641,Earth Magic and Fertility Rituals,1,6.5
9,641,Earth Magic and Fertility Rituals,1,8
9,641,Herbalism and Traditional Medicine,3,9.5
9,641,Herbalism and Traditional Medicine,3,8.5
9,641,Herbalism and Traditional Medicine,3,12.5
9,641,Herbalism and Traditional Medicine,3,6
9,641,Hunting and Gathering Skills,2,14
9,641,Hunting and Gathering Skills,2,8
9,641,Hunting and Gathering Skills,2,12
9,641,Hunting and Gathering Skills,2,12
9,641,Hunting and Gathering Skills,2,12
9,641,Hunting and Gathering Skills,2,6
9,641,Martial Arts and Self-Defense,1,8
9,641,Martial Arts and Self-Defense,1,8
9,641,Martial Arts and Self-Defense,1,9
9,641,Martial Arts and Self-Defense,1,7.5
9,641,Martial Arts and Self-Defense,1,8.5
9,641,Martial Arts and Self-Defense,1,9
9,641,Martial Arts and Self-Defense,1,9
9,641,Martial Arts and Self-Defense,1,8.5
9,641,Shamanism and Spirit Communication,3,14
9,641,Shamanism and Spirit Communication,3,11
9,641,Shamanism and Spirit Communication,3,13.5
9,641,Storytelling and Oral Tradition,3,12.1
9,641,Storytelling and Oral Tradition,3,11.6
9,641,Storytelling and Oral Tradition,3,9
9,641,Storytelling and Oral Tradition,3,9.7
9,641,Storytelling and Oral Tradition,3,6.8
9,641,Storytelling and Oral Tradition,3,8.6
9,641,Storytelling and Oral Tradition,3,6.7
9,641,Storytelling and Oral Tradition,3,14.4
9,641,Tribal Law and Customs,1,7.7
9,641,Tribal Law and Customs,1,11
9,641,Tribal Law and Customs,1,8.8
9,641,Tribal Law and Customs,1,11.6
9,641,Tribal Law and Customs,1,4
9,645,Animal Lore and Totemism,1,10.75
9,645,Animal Lore and Totemism,1,14
9,645,Animal Lore and Totemism,1,11.75
9,645,Animal Lore and Totemism,1,11
9,645,Animal Lore and Totemism,1,9
9,645,Animal Lore and Totemism,1,10.5
9,645,Astronomy and Celestial Navigation,3,9
9,645,Astronomy and Celestial Navigation,3,15
9,645,Astronomy and Celestial Navigation,3,12
9,645,Drumming and Music,2,9.5
9,645,Drumming and Music,2,15.5
9,645,Drumming and Music,2,12.5
9,645,Drumming and Music,2,9
9,645,Drumming and Music,2,15
9,645,Drumming and Music,2,13.5
9,645,Earth Magic and Fertility Rituals,1,7.5
9,645,Earth Magic and Fertility Rituals,1,11
9,645,Earth Magic and Fertility Rituals,1,10
9,645,Earth Magic and Fertility Rituals,1,9.5
9,645,Earth Magic and Fertility Rituals,1,9
9,645,Earth Magic and Fertility Rituals,1,11
9,645,Earth Magic and Fertility Rituals,1,7.5
9,645,Earth Magic and Fertility Rituals,1,7.5
9,645,Earth Magic and Fertility Rituals,1,12.5
9,645,Herbalism and Traditional Medicine,3,4
9,645,Herbalism and Traditional Medicine,3,15.5
9,645,Herbalism and Traditional Medicine,3,9.5
9,645,Herbalism and Traditional Medicine,3,12
9,645,Hunting and Gathering Skills,2,5
9,645,Hunting and Gathering Skills,2,5
9,645,Hunting and Gathering Skills,2,10
9,645,Hunting and Gathering Skills,2,11
9,645,Hunting and Gathering Skills,2,3
9,645,Hunting and Gathering Skills,2,10
9,645,Martial Arts and Self-Defense,1,9
9,645,Martial Arts and Self-Defense,1,9
9,645,Martial Arts and Self-Defense,1,8.5
9,645,Martial Arts and Self-Defense,1,9.5
9,645,Martial Arts and Self-Defense,1,7.5
9,645,Martial Arts and Self-Defense,1,9.5
9,645,Martial Arts and Self-Defense,1,8.5
9,645,Shamanism and Spirit Communication,3,13.5
9,645,Shamanism and Spirit Communication,3,12.5
9,645,Shamanism and Spirit Communication,3,12
9,645,Storytelling and Oral Tradition,3,8.4
9,645,Storytelling and Oral Tradition,3,15
9,645,Storytelling and Oral Tradition,3,10.6
9,645,Storytelling and Oral Tradition,3,10.7
9,645,Storytelling and Oral Tradition,3,8.7
9,645,Storytelling and Oral Tradition,3,12.2
9,645,Storytelling and Oral Tradition,3,7.8
9,645,Storytelling and Oral Tradition,3,10.3
9,645,Storytelling and Oral Tradition,3,9.8
9,645,Tribal Law and Customs,1,9.1
9,645,Tribal Law and Customs,1,4.8
9,645,Tribal Law and Customs,1,7.9
9,645,Tribal Law and Customs,1,6.2
9,645,Tribal Law and Customs,1,8.1
9,665,Animal Lore and Totemism,1,14.25
9,665,Animal Lore and Totemism,1,14.5
9,665,Animal Lore and Totemism,1,11.75
9,665,Animal Lore and Totemism,1,13.5
9,665,Animal Lore and Totemism,1,10.25
9,665,Animal Lore and Totemism,1,14
9,665,Animal Lore and Totemism,1,13.5
9,665,Astronomy and Celestial Navigation,3,10.5
9,665,Astronomy and Celestial Navigation,3,12.5
9,665,Astronomy and Celestial Navigation,3,10
9,665,Drumming and Music,2,11.5
9,665,Drumming and Music,2,8.5
9,665,Drumming and Music,2,14
9,665,Drumming and Music,2,18
9,665,Drumming and Music,2,11
9,665,Drumming and Music,2,16.5
9,665,Drumming and Music,2,8.5
9,665,Earth Magic and Fertility Rituals,1,11.5
9,665,Earth Magic and Fertility Rituals,1,9.5
9,665,Earth Magic and Fertility Rituals,1,8.5
9,665,Earth Magic and Fertility Rituals,1,8.5
9,665,Earth Magic and Fertility Rituals,1,9.5
9,665,Earth Magic and Fertility Rituals,1,7
9,665,Earth Magic and Fertility Rituals,1,13
9,665,Earth Magic and Fertility Rituals,1,9
9,665,Earth Magic and Fertility Rituals,1,7.5
9,665,Herbalism and Traditional Medicine,3,13.5
9,665,Herbalism and Traditional Medicine,3,11
9,665,Herbalism and Traditional Medicine,3,11
9,665,Herbalism and Traditional Medicine,3,4
9,665,Hunting and Gathering Skills,2,16
9,665,Hunting and Gathering Skills,2,4
9,665,Hunting and Gathering Skills,2,7
9,665,Hunting and Gathering Skills,2,9
9,665,Martial Arts and Self-Defense,1,10
9,665,Martial Arts and Self-Defense,1,8.5
9,665,Martial Arts and Self-Defense,1,7
9,665,Martial Arts and Self-Defense,1,8
9,665,Martial Arts and Self-Defense,1,9
9,665,Martial Arts and Self-Defense,1,8
9,665,Martial Arts and Self-Defense,1,9.5
9,665,Martial Arts and Self-Defense,1,9
9,665,Shamanism and Spirit Communication,3,12
9,665,Shamanism and Spirit Communication,3,11.5
9,665,Storytelling and Oral Tradition,3,10.3
9,665,Storytelling and Oral Tradition,3,8.6
9,665,Storytelling and Oral Tradition,3,9.6
9,665,Storytelling and Oral Tradition,3,11.9
9,665,Storytelling and Oral Tradition,3,7.7
9,665,Storytelling and Oral Tradition,3,6.2
9,665,Storytelling and Oral Tradition,3,16.2
9,665,Storytelling and Oral Tradition,3,11.6
9,665,Storytelling and Oral Tradition,3,14.3
9,665,Tribal Law and Customs,1,7.2
9,665,Tribal Law and Customs,1,8.1
9,665,Tribal Law and Customs,1,10
9,665,Tribal Law and Customs,1,9.2
9,665,Tribal Law and Customs,1,8.9
9,665,Tribal Law and Customs,1,7.7
9,673,Animal Lore and Totemism,1,8.5
9,673,Animal Lore and Totemism,1,15.5
9,673,Animal Lore and Totemism,1,15.25
9,673,Animal Lore and Totemism,1,11.25
9,673,Animal Lore and Totemism,1,16
9,673,Animal Lore and Totemism,1,13.75
9,673,Animal Lore and Totemism,1,16
9,673,Animal Lore and Totemism,1,18.25
9,673,Astronomy and Celestial Navigation,3,13.5
9,673,Astronomy and Celestial Navigation,3,14.5
9,673,Astronomy and Celestial Navigation,3,15
9,673,Drumming and Music,2,18.5
9,673,Drumming and Music,2,15.5
9,673,Drumming and Music,2,15
9,673,Drumming and Music,2,12
9,673,Drumming and Music,2,14
9,673,Drumming and Music,2,10.5
9,673,Drumming and Music,2,20
9,673,Earth Magic and Fertility Rituals,1,8
9,673,Earth Magic and Fertility Rituals,1,10
9,673,Earth Magic and Fertility Rituals,1,9
9,673,Earth Magic and Fertility Rituals,1,13
9,673,Earth Magic and Fertility Rituals,1,8
9,673,Earth Magic and Fertility Rituals,1,9.5
9,673,Earth Magic and Fertility Rituals,1,8.5
9,673,Earth Magic and Fertility Rituals,1,7.5
9,673,Earth Magic and Fertility Rituals,1,8.5
9,673,Herbalism and Traditional Medicine,3,13
9,673,Herbalism and Traditional Medicine,3,14
9,673,Herbalism and Traditional Medicine,3,8
9,673,Herbalism and Traditional Medicine,3,7.5
9,673,Hunting and Gathering Skills,2,13
9,673,Hunting and Gathering Skills,2,0
9,673,Hunting and Gathering Skills,2,7
9,673,Hunting and Gathering Skills,2,16
9,673,Hunting and Gathering Skills,2,9
9,673,Hunting and Gathering Skills,2,10
9,673,Martial Arts and Self-Defense,1,8.5
9,673,Martial Arts and Self-Defense,1,9.5
9,673,Martial Arts and Self-Defense,1,9
9,673,Martial Arts and Self-Defense,1,7.5
